LAT;;;;;51.1000;51.1000;51.1000;51.1000;51.1000
LON;;;;;17.0333;17.0333;17.0333;17.0333;17.0333
ASL;;;;;119.000;119.000;119.000;119.000;119.000
CITY;;;;;Wrocław;Wrocław;Wrocław;Wrocław;Wrocław
DOMAIN;;;;;NEMS4;NEMS4;NEMS4;NEMS12;NEMS4
LEVEL;;;;;2 m above gnd;2 m above gnd;MSL;sfc;sfc
NAME;;;;;Temperature;Relative humidity;Mean Sea Level Pressure;Total Precipitation;Snowfall amount
UNIT;;;;;°C;%;hPa;mm;cm
AGGREGATION;;;;;;;;;
UTC_OFFSET;;;;;1;1;1;1;1

Year;Month;Day;Hour;Minute;Temperature  [2 m above gnd];Relative humidity  [2 m above gnd];Mean Sea Level Pressure  [MSL];Total Precipitation  [sfc];Snowfall amount  [sfc]
2016;11;21;08;00;5.95;94.00;1018.10;0.00;0.00
2016;11;21;09;00;7.66;89.00;1017.80;0.00;0.00
2016;11;21;10;00;10.56;81.00;1018.00;0.00;0.00
2016;11;21;11;00;12.90;73.00;1017.70;0.00;0.00
2016;11;21;12;00;14.75;66.00;1017.40;0.00;0.00
2016;11;21;13;00;13.75;65.00;1014.20;0.00;0.00
2016;11;21;14;00;13.91;66.00;1014.20;0.00;0.00
2016;11;21;15;00;13.64;70.00;1014.00;0.00;0.00
2016;11;21;16;00;12.55;76.00;1015.20;0.00;0.00
2016;11;21;17;00;11.50;81.00;1016.20;0.00;0.00
2016;11;21;18;00;10.68;85.00;1015.50;0.00;0.00
2016;11;21;19;00;10.33;86.00;1015.80;0.00;0.00
2016;11;21;20;00;10.27;84.00;1016.20;0.00;0.00
2016;11;21;21;00;9.84;84.00;1016.60;0.00;0.00
2016;11;21;22;00;9.42;83.00;1016.50;0.00;0.00
2016;11;21;23;00;9.19;83.00;1016.70;0.00;0.00
2016;11;22;00;00;9.03;83.00;1016.60;0.00;0.00
2016;11;22;01;00;8.96;83.00;1017.30;0.00;0.00
2016;11;22;02;00;8.68;83.00;1017.20;0.00;0.00
2016;11;22;03;00;8.45;84.00;1017.40;0.00;0.00
2016;11;22;04;00;8.16;85.00;1017.40;0.00;0.00
2016;11;22;05;00;8.07;85.00;1018.10;0.00;0.00
2016;11;22;06;00;8.12;85.00;1018.90;0.00;0.00
2016;11;22;07;00;7.91;85.00;1018.50;0.00;0.00
2016;11;22;08;00;8.15;85.00;1019.20;0.00;0.00
2016;11;22;09;00;9.94;77.00;1020.00;0.00;0.00
2016;11;22;10;00;11.95;70.00;1020.50;0.00;0.00
2016;11;22;11;00;13.55;65.00;1020.60;0.00;0.00
2016;11;22;12;00;14.43;63.00;1021.00;0.00;0.00
2016;11;22;13;00;13.45;65.00;1016.90;0.00;0.00
2016;11;22;14;00;13.34;66.00;1016.60;0.00;0.00
2016;11;22;15;00;12.68;69.00;1017.10;0.00;0.00
2016;11;22;16;00;11.37;76.00;1018.10;0.00;0.00
2016;11;22;17;00;10.30;81.00;1019.00;0.00;0.00
2016;11;22;18;00;9.46;87.00;1018.50;0.00;0.00
2016;11;22;19;00;9.20;90.00;1018.50;0.00;0.00
2016;11;22;20;00;9.33;90.00;1019.60;0.00;0.00
2016;11;22;21;00;9.44;90.00;1020.10;0.00;0.00
2016;11;22;22;00;9.35;89.00;1020.50;0.00;0.00
2016;11;22;23;00;8.95;89.00;1021.30;0.00;0.00
2016;11;23;00;00;8.28;90.00;1021.60;0.00;0.00
2016;11;23;01;00;7.83;90.00;1022.30;0.00;0.00
2016;11;23;02;00;7.66;89.00;1022.70;0.00;0.00
2016;11;23;03;00;7.35;90.00;1022.90;0.00;0.00
2016;11;23;04;00;6.99;91.00;1023.40;0.00;0.00
2016;11;23;05;00;6.64;91.00;1023.80;0.00;0.00
2016;11;23;06;00;6.26;92.00;1024.60;0.00;0.00
2016;11;23;07;00;5.83;93.00;1024.60;0.00;0.00
2016;11;23;08;00;5.78;93.00;1025.20;0.00;0.00
2016;11;23;09;00;7.54;86.00;1025.50;0.00;0.00
2016;11;23;10;00;10.28;77.00;1025.60;0.00;0.00
2016;11;23;11;00;13.15;69.00;1025.50;0.00;0.00
2016;11;23;12;00;14.70;66.00;1025.80;0.00;0.00
2016;11;23;13;00;12.93;63.00;1022.20;0.00;0.00
2016;11;23;14;00;13.32;63.00;1022.20;0.00;0.00
2016;11;23;15;00;13.01;66.00;1022.30;0.00;0.00
2016;11;23;16;00;11.64;73.00;1022.60;0.00;0.00
2016;11;23;17;00;10.57;79.00;1023.90;0.00;0.00
2016;11;23;18;00;9.89;81.00;1023.20;0.00;0.00
2016;11;23;19;00;8.79;86.00;1023.10;0.00;0.00
2016;11;23;20;00;8.25;87.00;1024.20;0.00;0.00
2016;11;23;21;00;7.93;87.00;1024.10;0.00;0.00
2016;11;23;22;00;7.21;90.00;1024.40;0.00;0.00
2016;11;23;23;00;6.83;90.00;1024.30;0.00;0.00
2016;11;24;00;00;5.79;92.00;1024.50;0.00;0.00
2016;11;24;01;00;4.92;93.00;1025.50;0.00;0.00
2016;11;24;02;00;4.69;92.00;1024.80;0.00;0.00
2016;11;24;03;00;4.64;92.00;1024.90;0.00;0.00
2016;11;24;04;00;4.57;93.00;1025.50;0.00;0.00
2016;11;24;05;00;4.44;93.00;1025.40;0.00;0.00
2016;11;24;06;00;4.38;93.00;1025.80;0.00;0.00
2016;11;24;07;00;4.34;96.00;1025.50;0.00;0.00
2016;11;24;08;00;4.77;93.00;1026.20;0.00;0.00
2016;11;24;09;00;6.19;87.00;1027.00;0.00;0.00
2016;11;24;10;00;7.92;83.00;1027.00;0.00;0.00
2016;11;24;11;00;9.27;79.00;1026.70;0.00;0.00
2016;11;24;12;00;10.33;76.00;1026.80;0.00;0.00
2016;11;24;13;00;10.96;71.00;1023.70;0.00;0.00
2016;11;24;14;00;11.27;71.00;1023.70;0.00;0.00
2016;11;24;15;00;11.14;72.00;1023.60;0.00;0.00
2016;11;24;16;00;10.28;78.00;1024.40;0.00;0.00
2016;11;24;17;00;10.17;81.00;1025.50;0.00;0.00
2016;11;24;18;00;9.99;82.00;1025.10;0.00;0.00
2016;11;24;19;00;9.49;83.00;1025.10;0.00;0.00
2016;11;24;20;00;8.69;84.00;1026.20;0.00;0.00
2016;11;24;21;00;8.21;82.00;1026.40;0.00;0.00
2016;11;24;22;00;7.88;78.00;1027.10;0.00;0.00
2016;11;24;23;00;7.40;79.00;1027.20;0.00;0.00
2016;11;25;00;00;6.95;82.00;1026.80;0.00;0.00
2016;11;25;01;00;6.83;83.00;1027.70;0.00;0.00
2016;11;25;02;00;6.67;84.00;1027.60;0.00;0.00
2016;11;25;03;00;6.31;85.00;1027.70;0.00;0.00
2016;11;25;04;00;6.01;83.00;1028.30;0.00;0.00
2016;11;25;05;00;5.06;83.00;1028.80;0.00;0.00
2016;11;25;06;00;2.75;90.00;1029.40;0.00;0.00
2016;11;25;07;00;1.76;93.00;1029.10;0.00;0.00
2016;11;25;08;00;1.27;93.00;1030.10;0.00;0.00
2016;11;25;09;00;1.77;92.00;1030.80;0.00;0.00
2016;11;25;10;00;2.90;87.00;1030.80;0.00;0.00
2016;11;25;11;00;4.53;78.00;1030.30;0.00;0.00
2016;11;25;12;00;6.53;66.00;1030.60;0.00;0.00
2016;11;25;13;00;5.99;71.00;1026.40;0.00;0.00
2016;11;25;14;00;6.80;65.00;1025.70;0.00;0.00
2016;11;25;15;00;6.87;63.00;1026.20;0.00;0.00
2016;11;25;16;00;6.21;65.00;1026.30;0.00;0.00
2016;11;25;17;00;5.74;67.00;1026.90;0.00;0.00
2016;11;25;18;00;4.99;71.00;1026.70;0.00;0.00
2016;11;25;19;00;4.17;75.00;1026.00;0.00;0.00
2016;11;25;20;00;3.42;80.00;1027.00;0.00;0.00
2016;11;25;21;00;2.80;83.00;1027.10;0.00;0.00
